Address	Function	Instruction
.rdata:000000014B7A9F50		aResetcharacter:                        ; DATA XREF: sub_14119C130+6↑o
.rdata:000000014B7AA080		aResetcharacter_0 db 'ResetCharacterBP',0 ; DATA XREF: .rdata:000000014B7BA4C8↓o
.rdata:000000014B7AA9A0		                                        ; "bIsBotCharacter"
.rdata:000000014B7AAAE0		off_14B7AAAE0   dq offset aCharactertitle_0 ; DATA XREF: .rdata:000000014B7AAF68↓o
.rdata:000000014B7AAF40		                                        ; "bIsBotCharacter"
.rdata:000000014B7AAF68		                dq offset off_14B7AAAE0 ; "CharacterTitle"
.rdata:000000014B7AB2B8		aBisbotcharacte_0 db 'bIsBotCharacter',0 ; DATA XREF: .rdata:off_14B7AA9A0↑o
.rdata:000000014B7ABC48		aOnrepIgnoredch db 'OnRep_IgnoredCharacterNames',0
.rdata:000000014B7AC610		off_14B7AC610   dq offset aIncharactergui ; DATA XREF: .rdata:off_14B7AC690↓o
.rdata:000000014B7AC690		                                        ; "InCharacterGuid"
.rdata:000000014B7AC738		aIncharactergui db 'InCharacterGuid',0  ; DATA XREF: .rdata:off_14B7AC610↑o
.rdata:000000014B7AD300		off_14B7AD300   dq offset aCharactersnode_0 ; DATA XREF: .rdata:000000014B7ADEF8↓o
.rdata:000000014B7AD340		off_14B7AD340   dq offset aCharactersnode_0 ; DATA XREF: .rdata:000000014B7ADF00↓o
.rdata:000000014B7ADBD0		                                        ; "IgnoredCharacterNames"
.rdata:000000014B7ADC20		                                        ; "IgnoredCharacterNames"
.rdata:000000014B7ADC28		                dq offset aOnrepIgnoredch ; "OnRep_IgnoredCharacterNames"
.rdata:000000014B7ADEF8		                dq offset off_14B7AD300 ; "CharactersNodeData"
.rdata:000000014B7ADF00		                dq offset off_14B7AD340 ; "CharactersNodeData"
.rdata:000000014B7ADFF0		                dq offset off_14B7ADBD0 ; "IgnoredCharacterNames"
.rdata:000000014B7ADFF8		                dq offset off_14B7ADC20 ; "IgnoredCharacterNames"
.rdata:000000014B7AE0E8		                dq offset aOnrepIgnoredch ; "OnRep_IgnoredCharacterNames"
.rdata:000000014B7AE468		aCharactersnode_0 db 'CharactersNodeData',0 ; DATA XREF: .rdata:off_14B7AD300↑o
.rdata:000000014B7AF3B0		off_14B7AF3B0   dq offset aIncharacternam ; DATA XREF: .rdata:off_14B7AF3E8↓o
.rdata:000000014B7AF3E8		                                        ; "InCharacterName"
.rdata:000000014B7B2CD8		aSetplayerchara db 'SetPlayerCharacterAsBot',0
.rdata:000000014B7B4360		off_14B7B4360   dq offset aCharacter_0  ; DATA XREF: .rdata:000000014B7B43E8↓o
.rdata:000000014B7B43E8		                dq offset off_14B7B4360 ; "Character"
.rdata:000000014B7B5180		off_14B7B5180   dq offset aBasecharacterd_0 ; DATA XREF: .rdata:off_14B7B9340↓o
.rdata:000000014B7B5E10		off_14B7B5E10   dq offset aCharacterappea_4 ; DATA XREF: .rdata:000000014B7B9478↓o
.rdata:000000014B7B8D60		off_14B7B8D60   dq offset aBcharacterinfo ; DATA XREF: .rdata:000000014B7B9948↓o
.rdata:000000014B7B9050		off_14B7B9050   dq offset aCharacterdata_0 ; DATA XREF: .rdata:000000014B7B9980↓o
.rdata:000000014B7B9340		                                        ; "BaseCharacterData"
.rdata:000000014B7B9478		                dq offset off_14B7B5E10 ; "CharacterAppearance"
.rdata:000000014B7B9948		                dq offset off_14B7B8D60 ; "bCharacterInfoDirty"
.rdata:000000014B7B9980		                dq offset off_14B7B9050 ; "CharacterData"
.rdata:000000014B7B9E48		                dq offset aGetexternalpla ; "GetExternalPlayerCharacter"
.rdata:000000014B7BA328		                dq offset aLaunchcharacte_1 ; "LaunchCharacterClient"
.rdata:000000014B7BA4C8		                dq offset aResetcharacter_0 ; "ResetCharacterBP"
.rdata:000000014B7BA8A8		                dq offset aSetplayerchara ; "SetPlayerCharacterAsBot"
.rdata:000000014B7BB0B0		aBasecharacterd_0 db 'BaseCharacterData',0 ; DATA XREF: .rdata:off_14B7B5180↑o
.rdata:000000014B7BB988		aCharacterappea_4 db 'CharacterAppearance',0 ; DATA XREF: .rdata:off_14B7B5E10↑o
.rdata:000000014B7BB9A0		                text "UTF-16LE", 'LaunchCharacterClient',0
.rdata:000000014B7BBAE8		aLaunchcharacte_1 db 'LaunchCharacterClient',0
.rdata:000000014B7BCFB0		aBcharacterinfo db 'bCharacterInfoDirty',0 ; DATA XREF: .rdata:off_14B7B8D60↑o
.rdata:000000014B7C0EB0		                dq offset aOnrepIgnoredch ; "OnRep_IgnoredCharacterNames"
.rdata:000000014B7C0FD8		                text "UTF-16LE", 'PlayerCharacterSystem',0
.rdata:000000014B7C1740		                dq offset aGetexternalpla ; "GetExternalPlayerCharacter"
.rdata:000000014B7C1BF0		                dq offset aLaunchcharacte_1 ; "LaunchCharacterClient"
.rdata:000000014B7C2130		                dq offset aSetplayerchara ; "SetPlayerCharacterAsBot"
.rdata:000000014B7C2250		                text "UTF-16LE", 'PlayerCharacter',0
.rdata:000000014B7C41A0		aCharacterguid:                         ; DATA XREF: sub_145E1A9F0+22E↑o
.rdata:000000014B7C4450		                text "UTF-16LE", 'r character is invalid, might not be ready',0
.rdata:000000014B7C4510		aCharactername:                         ; DATA XREF: sub_145E21FA0+18A↑o
.rdata:000000014B7C46B0		aCharacterguid_0:                       ; DATA XREF: sub_145E29360+117↑o
.rdata:000000014B7C4DD0		                text "UTF-16LE", 'APlayerCharacter::SpawnHookedFish - FishClass is in'
.rdata:000000014B7C4E50		                text "UTF-16LE", 'APlayerCharacter::SpawnHookedFish - FishClass is no'
.rdata:000000014B7C4EF0		                text "UTF-16LE", 'APlayerCharacter::SpawnHookedFish - Unable to retri'
.rdata:000000014B7C6BF8		off_14B7C6BF8   dq offset aMynpccharacter ; DATA XREF: sub_145E38780+222↑o
.rdata:000000014B7C6C20		aMynpccharacter:                        ; DATA XREF: .rdata:off_14B7C6BF8↑o
.rdata:000000014B7C91A0		; const wchar_t aAnpccharacterI
.rdata:000000014B7C9550		                text "UTF-16LE", 'Character not valid',0
.rdata:000000014B7CA9F0		                text "UTF-16LE", 'Failed to assign non-existent character alignment',0
.rdata:000000014B7CC1B0		                text "UTF-16LE", 'Nav walking characters will use direct movement ins'
.rdata:000000014B7CC3E0		                text "UTF-16LE", 'Whether character movement prediction is enabled.',0
.rdata:000000014B7CC470		                text "UTF-16LE", 'Nav walking characters will run a navigation raycas'
.rdata:000000014B7CDA30		                                        ; "Unexpected invalid player character for"...
.rdata:000000014B7CDA50		                text "UTF-16LE", 'Unexpected invalid player character for camera mana'
.rdata:000000014B7CDAC0		                                        ; "Setting CurrentCharacterTarget from %s "...
.rdata:000000014B7CDAE0		                text "UTF-16LE", 'Setting CurrentCharacterTarget from %s to %s ',0
.rdata:000000014B7CDEF8		                                        ; "CurrentCharacterTarget= %s"
.rdata:000000014B7CDF18		                text "UTF-16LE", 'CurrentCharacterTarget= %s',0
.rdata:000000014B7CE728		                text "UTF-16LE", 'Invalid character mesh.',0
.rdata:000000014B7CEC20		                db 'n\Private\AoCCharacterCreationController.cpp',0
.rdata:000000014B7CECB0		aAaoccharacterc_20 db 'AAoCCharacterCreationController::TryLogoutXClient',0
.rdata:000000014B7CEDC8		aAaoccharacterc_8 db 'AAoCCharacterCreationController::OnResolvedXClientConnect',0
.rdata:000000014B7CEE50		aCharacterLobby_0 db 'Character_Lobby',0 ; DATA XREF: sub_145EB0470+42↑o
.rdata:000000014B7CEE60		off_14B7CEE60   dq offset aAaoccharacterc_22 ; DATA XREF: sub_145EB0FA0+38↑o
.rdata:000000014B7CEE80		aAaoccharacterc_22:                     ; DATA XREF: .rdata:off_14B7CEE60↑o
.rdata:000000014B7CEF78		off_14B7CEF78   dq offset aAaoccharacterc_23 ; DATA XREF: sub_145EB0530+41↑o
.rdata:000000014B7CEFA0		aAaoccharacterc_23:                     ; DATA XREF: .rdata:off_14B7CEF78↑o
.rdata:000000014B7CF070		aAaoccharacterc_6 db 'AAoCCharacterCreationController::OnResolvedGetWorldsRequest',0
.rdata:000000014B7CF250		aAaoccharacterc_7:                      ; DATA XREF: sub_145EB1290+A6D↑o
.rdata:000000014B7CF318		aAaoccharacterc_9 db 'AAoCCharacterCreationController::OnXClientDisconnected',0
.rdata:000000014B7CF478		aAaoccharacterc db 'AAoCCharacterCreationController::CheckForPendingPlayRequest',0
.rdata:000000014B7CF5E0		off_14B7CF5E0   dq offset aAaoccharacterc_24 ; DATA XREF: sub_145EA3080+1FA↑o
.rdata:000000014B7CF600		aAaoccharacterc_24:                     ; DATA XREF: .rdata:off_14B7CF5E0↑o
.rdata:000000014B7CF6D0		                                        ; "UICSApi::GetCharacters XClient_GetChara"...
.rdata:000000014B7CF6F0		                text "UTF-16LE", 'UICSApi::GetCharacters XClient_GetCharacters failed'
.rdata:000000014B7CF7D8		off_14B7CF7D8   dq offset aAaoccharacterc_25
.rdata:000000014B7CF800		aAaoccharacterc_25:                     ; DATA XREF: .rdata:off_14B7CF7D8↑o
.rdata:000000014B7CF8B0		off_14B7CF8B0   dq offset aAaoccharacterc_26 ; DATA XREF: sub_145EB1150+115↑o
.rdata:000000014B7CF8D0		aAaoccharacterc_26:                     ; DATA XREF: .rdata:off_14B7CF8B0↑o
.rdata:000000014B7CFA58		                                        ; "Failed to create character! Invalid Nam"...
.rdata:000000014B7CFA80		                text "UTF-16LE", 'Failed to create character! Invalid Name: %s',0
.rdata:000000014B7CFAE0		off_14B7CFAE0   dq offset aAaoccharacterc_27 ; DATA XREF: sub_145EBE780+478↑o
.rdata:000000014B7CFB00		aAaoccharacterc_27:                     ; DATA XREF: .rdata:off_14B7CFAE0↑o
.rdata:000000014B7CFBE0		off_14B7CFBE0   dq offset aAaoccharacterc_28 ; DATA XREF: sub_145EBE780+210↑o
.rdata:000000014B7CFC00		aAaoccharacterc_28:                     ; DATA XREF: .rdata:off_14B7CFBE0↑o
.rdata:000000014B7CFD40		off_14B7CFD40   dq offset aAaoccharacterc_29 ; DATA XREF: sub_145EBEC50+5AE↑o
.rdata:000000014B7CFD60		aAaoccharacterc_29:                     ; DATA XREF: .rdata:off_14B7CFD40↑o
.rdata:000000014B7CFE40		off_14B7CFE40   dq offset aAaoccharacterc_30 ; DATA XREF: sub_145EBEC50+375↑o
.rdata:000000014B7CFE60		aAaoccharacterc_30:                     ; DATA XREF: .rdata:off_14B7CFE40↑o
.rdata:000000014B7CFF48		aCharactername_0:                       ; DATA XREF: sub_145EBEC50+362↑o
.rdata:000000014B7CFF68		aCharacterid_0:                         ; DATA XREF: sub_145EBEC50+36E↑o
.rdata:000000014B7CFF88		off_14B7CFF88   dq offset aAaoccharacterc_31 ; DATA XREF: sub_145EBF310+281↑o
.rdata:000000014B7CFFB0		aAaoccharacterc_31:                     ; DATA XREF: .rdata:off_14B7CFF88↑o
.rdata:000000014B7D0088		off_14B7D0088   dq offset aAaoccharacterc_32 ; DATA XREF: sub_145EBF310+FA↑o
.rdata:000000014B7D00B0		aAaoccharacterc_32:                     ; DATA XREF: .rdata:off_14B7D0088↑o
.rdata:000000014B7D0148		off_14B7D0148   dq offset aAaoccharacterc_33 ; DATA XREF: sub_145EBF310+22E↑o
.rdata:000000014B7D0170		aAaoccharacterc_33:                     ; DATA XREF: .rdata:off_14B7D0148↑o
.rdata:000000014B7D0298		aAaoccharacterc_10 db 'AAoCCharacterCreationController::RequestPlayCharacterCallback',0
.rdata:000000014B7D02E0		aAaoccharacterc_14:                     ; DATA XREF: sub_145EBF5C0+8DD↑o
.rdata:000000014B7D0390		aAaoccharacterc_11:                     ; DATA XREF: sub_145EBF5C0+EB↑o
.rdata:000000014B7D0440		aAaoccharacterc_12:                     ; DATA XREF: sub_145EBF5C0+378↑o
.rdata:000000014B7D0530		aAaoccharacterc_13:                     ; DATA XREF: sub_145EBF5C0+5FC↑o
.rdata:000000014B7D0608		off_14B7D0608   dq offset aAaoccharacterc_34 ; DATA XREF: sub_145ECADE0+5C↑o
.rdata:000000014B7D0630		aAaoccharacterc_34:                     ; DATA XREF: .rdata:off_14B7D0608↑o
.rdata:000000014B7D06D0		off_14B7D06D0   dq offset aAaoccharacterc_35 ; DATA XREF: sub_145ECADE0+375↑o
.rdata:000000014B7D06F0		aAaoccharacterc_35:                     ; DATA XREF: .rdata:off_14B7D06D0↑o
.rdata:000000014B7D0798		off_14B7D0798   dq offset aAaoccharacterc_36 ; DATA XREF: sub_145ECADE0+112↑o
.rdata:000000014B7D07C0		aAaoccharacterc_36:                     ; DATA XREF: .rdata:off_14B7D0798↑o
.rdata:000000014B7D0858		off_14B7D0858   dq offset aAaoccharacterc_37 ; DATA XREF: sub_145ECADE0+134↑o
.rdata:000000014B7D0880		aAaoccharacterc_37:                     ; DATA XREF: .rdata:off_14B7D0858↑o
.rdata:000000014B7D0928		off_14B7D0928   dq offset aAaoccharacterc_38 ; DATA XREF: sub_145ECADE0+157↑o
.rdata:000000014B7D0950		aAaoccharacterc_38:                     ; DATA XREF: .rdata:off_14B7D0928↑o
.rdata:000000014B7D09F0		off_14B7D09F0   dq offset aAaoccharacterc_39 ; DATA XREF: sub_145ECADE0+2E6↑o
.rdata:000000014B7D0A10		aAaoccharacterc_39:                     ; DATA XREF: .rdata:off_14B7D09F0↑o
.rdata:000000014B7D0AA8		off_14B7D0AA8   dq offset aAaoccharacterc_40 ; DATA XREF: sub_145E9DCD0+132↑o
.rdata:000000014B7D0AD0		aAaoccharacterc_40:                     ; DATA XREF: .rdata:off_14B7D0AA8↑o
.rdata:000000014B7D0B90		off_14B7D0B90   dq offset aAaoccharacterc_41 ; DATA XREF: sub_145E9DCD0+2D6↑o
.rdata:000000014B7D0BB0		aAaoccharacterc_41:                     ; DATA XREF: .rdata:off_14B7D0B90↑o
.rdata:000000014B7D0CA0		aAaoccharacterc_0 db 'AAoCCharacterCreationController::CheckGameVersion',0
.rdata:000000014B7D0CE0		aAaoccharacterc_1:                      ; DATA XREF: sub_145E9DCD0+264↑o
.rdata:000000014B7D0E00		aAaoccharacterc_3 db 'AAoCCharacterCreationController::GetWorldsList',0
.rdata:000000014B7D0E30		aAaoccharacterc_5:                      ; DATA XREF: sub_145EA6C20+21D↑o
.rdata:000000014B7D0EF0		aAaoccharacterc_4:                      ; DATA XREF: sub_145EA6C20+16B↑o
.rdata:000000014B7D0FE8		off_14B7D0FE8   dq offset aAaoccharacterc_42 ; DATA XREF: sub_145EC0680+79D↑o
.rdata:000000014B7D1010		aAaoccharacterc_42:                     ; DATA XREF: .rdata:off_14B7D0FE8↑o
.rdata:000000014B7D1098		aAaoccharacterc_16 db 'AAoCCharacterCreationController::SelectWorld',0
.rdata:000000014B7D1100		aAaoccharacterc_17:                     ; DATA XREF: sub_145EC0680+19C↑o
.rdata:000000014B7D11A0		aAaoccharacterc_18:                     ; DATA XREF: sub_145EC0680+27F↑o
.rdata:000000014B7D1240		aAaoccharacterc_19:                     ; DATA XREF: sub_145EC0680+55C↑o
.rdata:000000014B7D1360		aAaoccharacterc_15 db 'AAoCCharacterCreationController::SaveSelectedWorld',0
.rdata:000000014B7D1500		aAaoccharacterc_2 db 'AAoCCharacterCreationController::GetLastSelectedWorld',0
.rdata:000000014B7D1590		aUaoccharacterm_0:                      ; DATA XREF: sub_145EB39C0+34E↑o
.rdata:000000014B7D16F0		                db 'n\Private\AoCCharacterMovement.cpp',0
.rdata:000000014B7D1758		aUaoccharacterm_2 db 'UAoCCharacterMovement::PhysCustom',0
.rdata:000000014B7D1780		aUaoccharacterm_1:                      ; DATA XREF: sub_145EB5F90+8D↑o
.rdata:000000014B7D1870		off_14B7D1870   dq offset aUaoccharacterm_9 ; DATA XREF: sub_145EA3370+115↑o
.rdata:000000014B7D1890		aUaoccharacterm_9:                      ; DATA XREF: .rdata:off_14B7D1870↑o
.rdata:000000014B7D1A50		aUaoccharacterm_4 db 'UAoCCharacterMovement::ServerCheckClientError',0
.rdata:000000014B7D1BF8		aUaoccharacterm_7 db 'UAoCCharacterMovement::SetMovementMode',0
.rdata:000000014B7D1C20		aUaoccharacterm_6:                      ; DATA XREF: sub_145EC3AF0+219↑o
.rdata:000000014B7D1D00		aUaoccharacterm_8:                      ; DATA XREF: sub_145EC3AF0+B84↑o
.rdata:000000014B7D1F40		off_14B7D1F40   dq offset aUaoccharacterm_10 ; DATA XREF: sub_145EC5E20+8B↑o
.rdata:000000014B7D1F60		aUaoccharacterm_10:                     ; DATA XREF: .rdata:off_14B7D1F40↑o
.rdata:000000014B7D1FB0		off_14B7D1FB0   dq offset aUaoccharacterm_10 ; DATA XREF: sub_145EC5E20+419↑o
.rdata:000000014B7D2010		                                        ; "Base for simulated character '%s' is no"...
.rdata:000000014B7D2278		aUaoccharacterm db 'UAoCCharacterMovement::MaybeUpdateBasedMovement',0
.rdata:000000014B7D2318		aUaoccharacterm_5 db 'UAoCCharacterMovement::SetAllowedGait',0
.rdata:000000014B7D25A0		off_14B7D25A0   dq offset aUaoccharacterm_11 ; DATA XREF: sub_145ECAAF0+269↑o
.rdata:000000014B7D25C0		aUaoccharacterm_11:                     ; DATA XREF: .rdata:off_14B7D25A0↑o
.rdata:000000014B7D2730		aUaoccharacterm_3 db 'UAoCCharacterMovement::RecordHistoricalLocationAndRotation',0
.rdata:000000014B7D3550		                text "UTF-16LE", '/Game/Levels/Character_Login/Character_Lobby',0
.rdata:000000014B7D36B8		aGameLevelsChar db '/Game/Levels/Character_Login/Character_Lobby',0
.rdata:000000014B7D5A90		                text "UTF-16LE", 'checking character spawner locations',0
.rdata:000000014B7D8D70		                text "UTF-16LE", 'er() called with invalid Player Character or Crafti'
.rdata:000000014B7DA4E8		aCharacterGuid:                         ; DATA XREF: sub_145F0C4B0+164↑o
.rdata:000000014B7DA5E0		                text "UTF-16LE", 'APlayerCharacter::UpdateStationCraftStates - Databa'
.rdata:000000014B7DA780		                text "UTF-16LE", 'APlayerCharacter::RemoveStationCraftStates - Databa'
.rdata:000000014B7DAFD0		                text "UTF-16LE", 'able to resolve player character on station authori'
.rdata:000000014B7DB440		                text "UTF-16LE", 'le to resolve player character on station authority'
.rdata:000000014B7DB6E0		                text "UTF-16LE", 'tation - Unable to resolve player character on stat'
.rdata:000000014B7DC3D0		                text "UTF-16LE", 'st - Unable to resolve player character controller '
.rdata:000000014B7DDE30		                text "UTF-16LE", 'WeaponSmith could not find player with CharacterGui'
.rdata:000000014B7DDF50		                text "UTF-16LE", 'racter found with CharacterGuid %s.',0
.rdata:000000014B7DE708		aCharactergende_0:                      ; DATA XREF: sub_145F61AD0:loc_145F61AF3↑o
.rdata:000000014B7DE738		aCharactergende:                        ; DATA XREF: sub_145F61AD0+1A↑o
.rdata:000000014B7DEA28		                text "UTF-16LE", 'PlayerCharacterAudio',0
.rdata:000000014B7E14A0		                text "UTF-16LE", ' to detect characters',0
.rdata:000000014B7E31A0		                text "UTF-16LE", 'Display the character',27h,'s texture atlas over th'
.rdata:000000014B7E4508		aCharactermesh_0 db 'CharacterMesh',0   ; DATA XREF: sub_145FFE170+2C7↑o
.rdata:000000014B7E6810		                text "UTF-16LE", 'ABaseVehicle',27h,'s UCharacterSecondaryInfo::WeakC'
.rdata:000000014B7E68D0		                text "UTF-16LE", 'APlayerCharacter',27h,'s UCharacterSecondaryInfo::S'
.rdata:000000014B7E70B0		; const wchar_t aUcharacterappe_2
.rdata:000000014B7E7110		; const wchar_t aUcharacterappe_3
.rdata:000000014B7E71F8		aCharactercusto_35:                     ; DATA XREF: sub_145FE5390+AB↑o
.rdata:000000014B7E7250		                db 'n\Private\CharacterAppearanceComponent.cpp',0
.rdata:000000014B7E7300		aUcharacterappe_6 db 'UCharacterAppearanceComponent::ShouldInitializeAppearances',0
.rdata:000000014B7E7490		aCharacterappea_1:                      ; DATA XREF: sub_145FFECF0+393↑o
.rdata:000000014B7E75D0		aCharacterappea_2:                      ; DATA XREF: sub_145FFECF0+5E0↑o
.rdata:000000014B7E76E0		                text "UTF-16LE", 'm Guid: %lld - expect incorrect character appearanc'
.rdata:000000014B7E77C0		                text "UTF-16LE", 'xpect incorrect character appearances',0
.rdata:000000014B7E7DA0		aUcharacterappe_5 db 'UCharacterAppearanceComponent::SetMaterialParametersForUDIMSlot',0
.rdata:000000014B7E8100		aUcharacterappe_1 db 'UCharacterAppearanceComponent::InitSkinAppearance',0
.rdata:000000014B7E8228		aUcharacterappe_0 db 'UCharacterAppearanceComponent::InitCosmeticAppearance',0
.rdata:000000014B7E84E0		                text "UTF-16LE", 'Appearance Component failed to get CharacterCreator'
.rdata:000000014B7E8638		aUcharacterappe db 'UCharacterAppearanceComponent::GetAppearanceItemAssetPaths',0
.rdata:000000014B7E8A40		aUcharacterappe_4 db 'UCharacterAppearanceComponent::PortraitRendererInitializeAppearan'
.rdata:000000014B7E8A90		aCharacterappea_0:                      ; DATA XREF: sub_145FF31C0+35C↑o
.rdata:000000014B7E8CB0		                db 'n\Private\CharacterCreator\CCDissolveActor.cpp',0
.rdata:000000014B7E8E10		                db 'n\Private\CharacterCreator\CCStartingZoneMap.cpp',0
.rdata:000000014B7E9010		                db 'n\Private\CharacterCreator\CharacterCreatorActor.cpp',0
.rdata:000000014B7E9088		aAcharactercrea_3 db 'ACharacterCreatorActor::RefreshOutfit',0
.rdata:000000014B7E9130		                text "UTF-16LE", 'Failed to get weapon anim set because CharacterAppe'
.rdata:000000014B7E93D0		                db 'n\Private\CharacterCreator\CharacterCreatorController.cpp',0
.rdata:000000014B7E9450		aAcharactercrea db 'ACharacterCreatorController::EscapeClicked',0
.rdata:000000014B7E9500		aAcharactercrea_0 db 'ACharacterCreatorController::GetPresets',0
.rdata:000000014B7E96E8		aAcharactercrea_2 db 'ACharacterCreatorController::IsTitleScreenLevel',0
.rdata:000000014B7E97F0		aCharactercreat_22 db 'CharacterCreator/',0 ; DATA XREF: sub_145FDEFD0+12↑o
.rdata:000000014B7E9920		aAcharactercrea_4 db 'ACharacterCreatorController::TryTransitioningLobbyToState',0
.rdata:000000014B7E99F0		aAcharactercrea_1 db 'ACharacterCreatorController::GetSwatchesOfCategory',0
.rdata:000000014B7E9AA8		aEcharacterrace_0 db 'ECharacterRace::',0 ; DATA XREF: sub_145FE5480+4F↑o
.rdata:000000014B7E9AC0		aEcharactergend_0 db 'ECharacterGender::',0 ; DATA XREF: sub_145FE5480+C4↑o
.rdata:000000014B7E9E38		                text "UTF-16LE", 'LogAoC_CharacterCreatorSystem',0
.rdata:000000014B7E9E78		aFcharactercrea_0:                      ; DATA XREF: sub_1411BBEA0+6↑o
.rdata:000000014B7E9EB0		                text "UTF-16LE", 'trigger box and any overlapped, character sphere co'
.rdata:000000014B7EA070		                db 'n\Private\CharacterCreator\CharacterCreatorSubsystem.cpp',0
.rdata:000000014B7EA1C8		aUcharactercrea db 'UCharacterCreatorSubsystem::GetBaseCharacterGenderRaceSet',0
.rdata:000000014B7EA208		off_14B7EA208   dq offset aCharactercreat_25
.rdata:000000014B7EA230		aCharactercreat_25:                     ; DATA XREF: .rdata:off_14B7EA208↑o
.rdata:000000014B7EA2C8		off_14B7EA2C8   dq offset aCharactercreat_26
.rdata:000000014B7EA2F0		aCharactercreat_26:                     ; DATA XREF: .rdata:off_14B7EA2C8↑o
.rdata:000000014B7EA3A0		off_14B7EA3A0   dq offset aCharactercreat_26 ; DATA XREF: sub_14602A440+2EA↑o
.rdata:000000014B7EA458		aUcharactercrea_0 db 'UCharacterCreatorSubsystem::GetHitInfo',0
.rdata:000000014B7EA590		                db 'n\Private\CharacterCreator\CustomizationCharacterSocket.cpp',0
.rdata:000000014B7EA630		                text "UTF-16LE", 'cterAppearance is invalid for character: %s',0
.rdata:000000014B7EA870		                db 'n\Private\CharacterCreator\MergeableSkeletalMeshComponent.cpp',0
.rdata:000000014B7EAEA0		                db 'n\Private\CharacterCreator\UI\Background\CCBackgroundInfo.cpp',0
.rdata:000000014B7EB020		                db 'n\Private\CharacterCreator\UI\Background\CCBackgroundWidget.cpp',0
.rdata:000000014B7EB1F0		                db 'n\Private\CharacterCreator\UI\Background\CCBackgroundWidgetItem.c'
.rdata:000000014B7EB320		                db 'n\Private\CharacterCreator\UI\Background\CCPortalWidgetItem.cpp',0
.rdata:000000014B7EB470		                db 'n\Private\CharacterCreator\UI\CCHUDBase.cpp',0
.rdata:000000014B7EB848		aUsercodecreate db 'UserCodeCreateCharacterRequestExpiredMessage',0
.rdata:000000014B7EB878		aUsercodedelete db 'UserCodeDeleteCharacterRequestExpiredMessage',0
.rdata:000000014B7EB8A8		aUsercodegetcha db 'UserCodeGetCharactersRequestExpiredMessage',0
.rdata:000000014B7EBD40		aAaoccharacterc_21:                     ; DATA XREF: sub_146044C80+358↑o
.rdata:000000014B7EBEC0		aCharacterappea_3 db 'CharacterAppearanceComponent',0
.rdata:000000014B7EBF20		                db 'n\Private\CharacterCreator\UI\CCSwatchMaker.cpp',0
.rdata:000000014B7EC230		aUiTexturesChar db 'UI/Textures/CharacterCreator/',0
.rdata:000000014B7EC2F0		                db 'n\Private\CharacterCreator\UI\CCSwatchMakerHUD.cpp',0
.rdata:000000014B7EC650		off_14B7EC650   dq offset aSAaoccharacter
.rdata:000000014B7EC670		aSAaoccharacter:                        ; DATA XREF: .rdata:off_14B7EC650↑o
.rdata:000000014B7EC6D0		                db 'n\Private\CharacterCreator\UI\CC_AppearanceCategory.cpp',0
.rdata:000000014B7EC870		off_14B7EC870   dq offset aSAaoccharacter
.rdata:000000014B7EC890		                db 'n\Private\CharacterCreator\UI\CC_AppearanceWidget.cpp',0
.rdata:000000014B7EC9A0		off_14B7EC9A0   dq offset aSAaoccharacter
.rdata:000000014B7ECBE0		                db 'n\Private\CharacterCreator\UI\CC_ArchetypeSelection.cpp',0
.rdata:000000014B7ECDC0		                db 'n\Private\CharacterCreator\UI\CC_Details_Markings.cpp',0
.rdata:000000014B7ECFB0		                db 'n\Private\CharacterCreator\UI\CC_General_Skin.cpp',0
.rdata:000000014B7ED128		                text "UTF-16LE", 'Delete Character Customization',0
.rdata:000000014B7ED168		                text "UTF-16LE", 'DeleteCharacterCustomization',0
.rdata:000000014B7ED1A8		aLoadCharacterC:                        ; DATA XREF: sub_14604F5F0+E7↑o
.rdata:000000014B7ED1E8		aLoadcharacterc:                        ; DATA XREF: sub_14604F5F0:loc_14604F6B7↑o
.rdata:000000014B7ED290		                text "UTF-16LE", 'ConfirmDeleteCharacterCustomization',0
.rdata:000000014B7ED350		                text "UTF-16LE", 'ConfirmLoadCharacterCustomization',0
.rdata:000000014B7ED530		                db 'n\Private\CharacterCreator\UI\CC_MainMenu.cpp',0
.rdata:000000014B7ED5F8		                                        ; "%s: failed to get AoCCharacterCreationC"...
.rdata:000000014B7ED620		                text "UTF-16LE", '%s: failed to get AoCCharacterCreationController',0
.rdata:000000014B7ED6C8		aUccMainmenuCre db 'UCC_MainMenu::CreateCharacter',0
.rdata:000000014B7ED968		aMincharacterna:                        ; DATA XREF: sub_14602A070+55↑o
.rdata:000000014B7ED998		aMaxcharacterna:                        ; DATA XREF: sub_14602A070+1EA↑o
.rdata:000000014B7EDBA0		                db 'n\Private\CharacterCreator\UI\CC_MainTabs.cpp',0
.rdata:000000014B7EDD90		off_14B7EDD90   dq offset aSAcharactercre
.rdata:000000014B7EDDB0		aSAcharactercre:                        ; DATA XREF: .rdata:off_14B7EDD90↑o
.rdata:000000014B7EDE10		                db 'n\Private\CharacterCreator\UI\CC_SaveLoadItem.cpp',0
.rdata:000000014B7EDEB0		off_14B7EDEB0   dq offset aSAcharactercre
.rdata:000000014B7EDEF0		off_14B7EDEF0   dq offset aSAcharactercre
.rdata:000000014B7EDF48		off_14B7EDF48   dq offset aSAcharactercre
